FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,SHAPE,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.415728948,002009,001129,2007-07-24,,,,,,,10039866,90001,1,AT90101,01041007,10011190,,01,8012,,,,25556777,d,definitiv,2008-12-10,0, ,348.92001343,1804.77,341284.24,I, ,Normal,Rathausstraße 10,, ,,10,10,Rathausstraße,415728948,10054097,10003781,,,,10,,10,2,1010,03862,03862,,POINT (16.3564084729768 48.209950869523674),03862002009,2,G  ,,,,,AT90101,0,1,01,25020979,2008-12-10,0, ,78.92,1789.21,341276.17,
ADRESSENOGD.415727901,004009,000449,2007-07-24,,,,,,,10037760,90001,1,AT90101,01067002,10011315,,01,8012,,,,25636117,d,definitiv,2008-12-10,0, ,60.15000153,2569.1,341397.2,H, ,Normal,Naglergasse 28,, ,,28,28,Naglergasse,415727901,10052801,10003269,,,,28,,28,2,1010,03341,03341,,POINT (16.36669300747526 48.21096445737883),03341004009,2,G  ,,,,,AT90101,0,1,01,25031507,2008-12-10,0, ,79.22,2564.37,341395.76,
ADRESSENOGD.415727902,004009,000442,2007-07-24,,,,,,,10037760,90001,1,AT90101,01067001,10011314,,01,8012,,,,25659847,d,definitiv,2008-12-10,0, ,314.54000854,2608.5,341329.35,H, ,Normal,Naglergasse 15,, ,,15,15,Naglergasse,415727902,10052794,10003269,,,,15,,15,2,1010,03341,03341,,POINT (16.367222767811185 48.21035412816282),03341004009,1,G  ,,,,,AT90101,0,1,01,25089408,2008-12-10,0, ,315.8,2611.18,341332.88,
ADRESSENOGD.415726160,002009,095733,2007-07-24,,,,,,,10044000,90001,1,AT90101,01030001,10011113,,01,8012,,,,25540809,d,definitiv,2008-12-10,0, ,325.44000244,2775.95,340767.3,I, ,Normal,Tegetthoffstraße 6,, ,,6,6,Tegetthoffstraße,415726160,10193142,10004741,,,,6,,6,2,1010,04842,04842,,POINT (16.36947250744419 48.205298880656606),04842002009,2,G  ,,,,,AT90101,0,1,01,25112575,2008-12-10,0, ,59.66,2786.23,340752.82,
ADRESSENOGD.415727599,004009,001043,2007-07-24,,,,,,,10029888,90001,1,AT90101,01059002,10011279,,01,8012,,,,25513153,d,definitiv,2008-12-10,0, ,34.95000076,3055.73,341744.04,H, ,Normal,Gölsdorfgasse 4,, ,,4,4,Gölsdorfgasse,415727599,10053944,10001485,,,,4,,4,2,1010,01530,01530,,POINT (16.373242917705024 48.214081716336224),01530004009,2,G  ,,,,,AT90101,0,1,01,25055055,2008-12-10,0, ,38.94,3057.75,341750.62,
ADRESSENOGD.415729210,009019,000150,2007-07-24,,,,,,,10044564,90001,1,AT90101,01072003,10011339,,01,8012,,,,25611738,d,definitiv,2008-12-10,0, ,320.85998535,2973.61,341400.6,I, ,Normal,Tuchlauben 22,, ,,22,22,Tuchlauben,415729210,10052294,10004870,,,,22,,22,2,1010,04971,04971,,POINT (16.37213574835437 48.21099345474297),04971009019,2,G  ,,,,,AT90101,0,1,01,25018870,2008-12-10,0, ,44.15,2949.8,341402.27,
ADRESSENOGD.415726757,009019,000529,2007-07-24,,,,,,,10044564,90001,1,AT90101,01068005,10011323,,01,8012,,,,25637067,d,definitiv,2008-12-10,0, ,326.57998657,2938.33,341435.8,I, ,Normal,Tuchlauben 27,, ,,27,27,Tuchlauben,415726757,10052944,10004870,,,,27,,27,2,1010,04971,04971,,POINT (16.37166127191205 48.21131016235463),04971009019,1,G  ,,,,,AT90101,0,1,01,25007878,2008-12-10,0, ,44.15,2939,341415.11,
ADRESSENOGD.415726758,003509,000455,2007-07-24,,,,,,,10044558,90001,1,AT90101,01068002,10011320,,01,8012,,,,25644160,d,definitiv,2008-12-10,0, ,31.62000084,2794.32,341306.64,H, ,Normal,Tuchlauben 7A,, ,,7A,7A,Tuchlauben,415726758,10052816,10004870,,,,7A,A,7,2,1010,04971,04971,,POINT (16.36972282951436 48.210149188167065),04971003509,1,G  ,,,,,AT90101,0,1,01,25087919,2008-12-10,0, ,25.43,2795.97,341305.79,
ADRESSENOGD.415726759,008009,000528,2007-07-24,,,,,,,10044563,90001,1,AT90101,01068003,10011321,,01,8012,,,,25511837,d,definitiv,2008-12-10,0, ,44.11000061,2921.57,341399.32,H, ,Normal,Tuchlauben 23,, ,,23,23,Tuchlauben,415726759,10052940,10004870,,,,23,,23,2,1010,04971,04971,,POINT (16.371435537029853 48.21098216111734),04971008009,1,G  ,,,,,AT90101,0,1,01,25017992,2008-12-10,0, ,45.5,2925.3,341401.74,
ADRESSENOGD.415726760,008009,000135,2007-07-24,,,,,,,10044563,90001,1,AT90101,01072001,10011337,,01,8012,,,,25526263,d,definitiv,2008-12-10,0, ,46.40000153,2898.3,341342.44,H, ,Normal,Tuchlauben 14,, ,,14,14,Tuchlauben,415726760,10052259,10004870,,,,14,,14,2,1010,04971,04971,,POINT (16.371122087640703 48.21047072547053),04971008009,2,G  ,,,,,AT90101,0,1,01,25137254,2008-12-10,0, ,45.5,2894.75,341344.49,
ADRESSENOGD.415727034,001009,103936,2007-07-24,,,,,,,10023851,90001,1,AT90101,01068001,10011319,,01,8012,,,,25512350,d,definitiv,2008-12-10,0, ,70.47000122,2737.67,341363.05,I, ,Normal,Am Hof 1,, ,,1,1,Am Hof,415727034,10204309,10000123,,,,1,,1,1,1010,00131,00131,,POINT (16.368960935663754 48.210656713706214),00131001009,1,G  ,,,,,AT90101,0,1,01,25055411,2008-12-10,0, ,65.51,2683.62,341401.26,
ADRESSENOGD.415725372,002009,000518,2007-07-24,,,,,,,10033177,90001,1,AT90101,01068003,10011321,,01,8012,,,,25513961,d,definitiv,2008-12-10,0, ,324.29000854,2899.28,341425.34,I, ,Normal,Jordangasse 5,, ,,5,5,Jordangasse,415725372,10052924,10002178,,,,5,,5,2,1010,02236,02236,,POINT (16.37113578276459 48.21121625533205),02236002009,1,G  ,,,,,AT90101,0,1,01,25114072,2008-12-10,0, ,55.59,2884.52,341429.76,
ADRESSENOGD.415725928,002009,000264,2007-07-24,,,,,,,10034951,90001,1,AT90101,01017005,10011054,,01,8012,,,,25585961,d,definitiv,2008-12-10,0, ,335.07000732,3179.23,340934.6,I, ,Normal,Kumpfgasse 8,, ,,8,8,Kumpfgasse,415725928,10052493,10002640,,,,8,,8,2,1010,02706,02706,,POINT (16.374899216221404 48.206801734145),02706002009,2,G  ,,,,,AT90101,0,1,01,25080864,2008-12-10,0, ,63.41,3240.37,340943.8,
ADRESSENOGD.415728730,001009,000768,2007-07-24,,,,,,,10042182,90001,1,AT90101,01032002,10011123,,01,8012,,,,25546038,d,definitiv,2008-12-10,0, ,339.76000977,3031.08,340558.86,I, ,Normal,Schwarzenbergstraße 2,, ,,2,2,Schwarzenbergstraße,415728730,10053453,10004314,,,,2,,2,2,1010,04411,04411,,POINT (16.372903581797345 48.2034232929473),04411001009,2,G  ,,,,,AT90101,0,1,01,25064949,2008-12-10,0, ,349.91,3044.77,340552.61,
ADRESSENOGD.415729229,002009,000680,2007-07-24,,,,,,,10046515,90001,1,AT90101,01023001,10011083,SCHULE,01,8012,,,,25665040,d,definitiv,2008-12-10,0, ,325.61999512,3466.42,340956.51,H, ,Normal,Zedlitzgasse 9(SCHULE),, SCHULE,SCHULE,9,9(SCHULE),Zedlitzgasse,415729229,10053280,10005310,,,,9,,9,2,1010,05420,05420,,POINT (16.378763234547165 48.206997404117445),05420002009,1,G  ,,,,,AT90101,0,1,01,25107911,2008-12-10,0, ,325.62,3467.05,340954.33,
ADRESSENOGD.415726790,001009,000688,2007-07-24,,,,,,,10046514,90001,1,AT90101,01022001,10011078,,01,8012,,,,25527040,d,definitiv,2008-12-10,0, ,327.16000366,3408.21,340995.4,H, ,Normal,Zedlitzgasse 5,, ,,5,5,Zedlitzgasse,415726790,10053291,10005310,,,,5,,5,2,1010,05420,05420,,POINT (16.377980359654575 48.2073474370206),05420001009,1,G  ,,,,,AT90101,0,1,01,25080217,2008-12-10,0, ,326.47,3399.3,340999.62,
ADRESSENOGD.415728246,012019,181453,2010-10-25,,,,,,,18793910,90001,1,AT90101,01034004,10011139,BETRIEB,01,8012,,,,25509052,d,definitiv,2008-12-10,0, ,71.48000336,2747.39,340323.06,H, ,Normal,Kärntnertorpassage 15-16 BETRIEB,, BETRIEB,BETRIEB,15-16,15-16 BETRIEB,Kärntnertorpassage,415728246,10302140,10007578,,16,16,15,,15,2,1010,10298,02303,,POINT (16.369085703435765 48.20130386002951),02303012019,2,BRU,,,,,AT90101,0,1,01,25065878,2010-10-25,1,-,71.49,2747.46,340323.3,
ADRESSENOGD.415735429,001009,000476,2007-07-24,,,,,,,10045168,90001,1,AT90101,01061001,10011286,,01,8012,,,,25515077,d,definitiv,2008-12-10,0, ,51.56000137,2578.98,341537.54,I, ,Normal,Wächtergasse 1,, ,,1,1,Wächtergasse,415735429,10052858,10005020,,,,1,,1,2,1010,05125,05125,,POINT (16.366826700042292 48.21222652339559),05125001009,1,G  ,,,,,AT90101,0,1,01,25064516,2008-12-10,0, ,309.26,2619.53,341528.91,
ADRESSENOGD.415738177,001009,096416,2007-07-24,,,,,,,10031402,90001,1,AT90101,01020004,10011070,,01,8012,,,,25594387,d,definitiv,2008-12-10,0, ,325.67001343,3262.44,340678.58,I, ,Normal,Hegelgasse 4,, ,,4,4,Hegelgasse,415738177,10193998,10001815,,,,4,,4,2,1010,01866,01866,,POINT (16.376016932384378 48.20449891679157),01866001009,2,G  ,,,,,AT90101,0,1,01,25097187,2008-12-10,0, ,54.68,3281.95,340680.2,
ADRESSENOGD.415736867,006509,000955,2019-01-07,,,,,,,10025660,90001,1,AT90101,01053003,10011252,,01,8012,1,,1,25526995,d,definitiv,2019-01-02,2,/,304.79998779,2623.92,341919.82,I, ,Normal,Börsegasse 14/1,,/1,/1,14,14/1,Börsegasse,415736867,10053776,10000512,,,,14,,14,2,1010,00528,00528,,POINT (16.367433453872955 48.215664267672736),00528006509,2,G  ,,,,,AT90101,0,1,01,25045138,2008-12-10,0, ,304.7,2616.62,341911.41,
ADRESSENOGD.415737155,001009,000497,2007-07-24,,,,,,,10033329,90001,1,AT90101,01068003,10011321,,01,8012,,,,25667583,d,definitiv,2008-12-10,0, ,62.45000076,2821.59,341439.52,H, ,Normal,Judenplatz 2,, ,,2,2,Judenplatz,415737155,10052887,10002221,,,,2,,2,1,1010,02280,02280,,POINT (16.370090536026588 48.21134409273255),02280001009,1,G  ,,,,,AT90101,0,1,01,25114024,2008-12-10,0, ,67.45,2819.61,341444.07,
ADRESSENOGD.415734342,001019,097459,2019-07-05,,,,,,,20045702,90001,1,AT90101,01032005,10011126,1(HOTEL BRISTOL),01,8012,,,,25629401,d,definitiv,2008-12-10,0, ,341.48001099,2828.89,340456.35,I, ,Normal,Mahlerstraße 2 1(HOTEL BRISTOL),, 1(HOTEL BRISTOL),1(HOTEL BRISTOL),2,2 1(HOTEL BRISTOL),Mahlerstraße,415734342,10195404,10002954,,,,2,,2,2,1010,03023,03023,,POINT (16.370182883575797 48.2025022414298),03023001019,2,G  ,,,,,AT90101,0,1,01,25092780,2019-07-05,0, ,341.91,2845.4,340498.86,
ADRESSENOGD.415734343,001509,000810,2019-07-05,,,,,,,20045703,90001,1,AT90101,01032003,10011124,,01,8012,,,,25550997,d,definitiv,2008-12-10,0, ,341.48001099,2910.53,340496.59,H, ,Normal,Mahlerstraße 5,, ,,5,5,Mahlerstraße,415734343,10053525,10002954,,,,5,,5,2,1010,03023,03023,,POINT (16.37128142452111 48.20286379584259),03023001509,1,G  ,,,,,AT90101,0,1,01,25042407,2019-07-05,0, ,341.35,2903.21,340497.48,
ADRESSENOGD.415734085,001009,000839,2007-07-24,,,,,,,10038430,90001,1,AT90101,01031001,10011119,,01,8012,1,,1,25567673,d,definitiv,2008-12-10,2,/,341.48001099,2646.9,340525.76,I, ,Normal,Operngasse 8/1,,/1,/1,8,8/1,Operngasse,415734085,10053566,10003429,,,,8,,8,2,1010,03505,03505,,POINT (16.36773497955314 48.20312715911363),03505001009,2,G  ,210406,,,,AT90101,0,1,01,25049560,2008-12-10,0, ,71.28,2668.06,340524.38,
ADRESSENOGD.415734931,008509,000977,2007-07-24,,,,,,,10025661,90001,1,AT90101,01051001,10011240,,01,8012,1,,1,25516246,d,definitiv,2008-12-10,2,/,34.22000122,2529.64,341967.18,I, ,Normal,Börsegasse 13-15/1,,/1,/1,13-15,13-15/1,Börsegasse,415734931,10053823,10000512,,15,15,13,,13,2,1010,00528,00528,,POINT (16.366165075022078 48.21609052318373),00528008509,1,G  ,204931,,,,AT90101,0,1,01,25033125,2008-12-10,1,-,306.57,2535.33,341986.72,
ADRESSENOGD.415734932,003009,000928,2007-07-24,,,,,,,10025656,90001,1,AT90101,01057003,10011271,,01,8012,,,,25588348,d,definitiv,2008-12-10,0, ,304.8999939,2741.4,341733.78,H, ,Normal,Börsegasse 6,, ,,6,6,Börsegasse,415734932,10053726,10000512,,,,6,,6,2,1010,00528,00528,,POINT (16.369013262560593 48.213990736867),00528003009,2,G  ,,,,,AT90101,0,1,01,25077249,2008-12-10,0, ,304.8,2746.26,341723.78,
ADRESSENOGD.415737445,003009,000749,2007-07-24,,,,,,,10042015,90001,1,AT90101,01039001,10011167,,01,8012,,,,25525811,d,definitiv,2008-12-10,0, ,325.44000244,3223.82,340357.19,I, ,Normal,Schubertring 11,, ,,11,11,Schubertring,415737445,10053419,10004272,,,,11,,11,2,1010,04368,04368,,POINT (16.375495143060135 48.201608777187374),04368003009,1,G  ,,,,,AT90101,0,1,01,25088622,2008-12-10,0, ,52.74,3223.35,340382.5,
ADRESSENOGD.415737459,003009,075906,2014-07-29,,,,,,,10043524,90001,1,AT90101,01013001,10011032,,01,8012,1,,1,25542601,d,definitiv,2014-07-29,2,/,335.75,3119.49,341159.2,H, ,Normal,Stephansplatz 6/1,,/1,/1,6,6/1,Stephansplatz,415737459,10167288,10004613,,,,6,,6,1,1010,04712,04712,,POINT (16.374096951330316 48.20882185396875),04712003009,2,G  ,,,,,AT90101,0,1,01,25110050,2008-12-10,0, ,337.26,3117.64,341143.49,
ADRESSENOGD.415737460,001009,000026,2007-07-24,,,,,,,10043522,90001,1,AT90101,01013003,10011034,,01,8012,,,,25553400,d,definitiv,2008-12-10,0, ,338.61999512,3025.43,341068.49,I, ,Normal,Stephansplatz 3A,, ,,3A,3A,Stephansplatz,415737460,10052069,10004613,,,,3A,A,3,1,1010,04712,04712,,POINT (16.372830852901682 48.208006511093764),04712001009,2,G  ,,,,,AT90101,0,1,01,25063246,2008-12-10,0, ,337.42,3007.31,341080.71,
ADRESSENOGD.415737461,001009,000026,2007-07-24,,,,,,,10043522,90001,1,AT90101,01013003,10011034,,01,8012,,,,25553400,d,definitiv,2008-12-10,0, ,338.61999512,3025.43,341068.49,H, ,Normal,Stephansplatz 3,, ,,3,3,Stephansplatz,415737461,10052066,10004613,,,,3,,3,1,1010,04712,04712,,POINT (16.372830852901682 48.208006511093764),04712001009,2,G  ,,,,,AT90101,0,1,01,25121816,2008-12-10,0, ,337.42,3028.37,341072.56,
ADRESSENOGD.415734371,001009,107106,2007-07-24,,,,,,,10031402,90001,1,AT90101,01020004,10011070,,01,8012,,,,25548645,d,definitiv,2008-12-10,0, ,326.01000977,3293.86,340719.8,I, ,Normal,Hegelgasse 2,, ,,2,2,Hegelgasse,415734371,10208361,10001815,,,,2,,2,2,1010,01866,01866,,POINT (16.3764399295843 48.20486946796007),01866001009,2,G  ,,,,,AT90101,0,1,01,25031047,2008-12-10,0, ,54.68,3296.52,340700.86,
ADRESSENOGD.415734717,001009,095086,2007-07-24,,,,,,,10033683,90001,1,AT90101,01039003,10011169,,01,8012,,,,25563043,d,definitiv,2008-12-10,0, ,325.44000244,3322.46,340460.66,I, ,Normal,Kantgasse 4,, ,,4,4,Kantgasse,415734717,10192276,10002286,,,,4,,4,2,1010,02345,02345,,POINT (16.37682285000362 48.2025388390379),02345001009,2,G  ,,,,,AT90101,0,1,01,25134485,2008-12-10,0, ,55.53,3336.83,340462.94,
ADRESSENOGD.415733883,003009,239970,2015-08-03,,,,,,,10039905,90001,1,AT90101,01016005,10011048,,01,8012,,,,25745280,d,definitiv,2015-08-03,0, ,66.33000183,3018.08,340841.7,H, ,Normal,Rauhensteingasse 7,, ,,7,7,Rauhensteingasse,415733883,25745281,10003788,,,,7,,7,2,1010,03869,03869,,POINT (16.372730524801522 48.20596696478104),03869003009,1,G  ,,,,,AT90101,0,1,01,25047494,2008-12-10,0, ,66.33,3004.45,340847.53,
ADRESSENOGD.415735577,005009,102803,2017-08-22,,,,,,,10043526,90001,1,AT90101,01077002,10011367,,01,8012,,,,25562447,d,definitiv,2017-08-22,0, ,54.43000031,2961.39,341168.35,I, ,Normal,Stephansplatz 9,, ,,9,9,Stephansplatz,415735577,10202862,10004613,,,,9,,9,1,1010,04712,04712,,POINT (16.371969830090375 48.208904871623766),04712005009,2,G  ,,,,,AT90101,0,1,01,25125779,2017-07-27,0, ,53.46,2978.08,341158.94,
ADRESSENOGD.415736426,003009,001173,2007-07-24,,,,,,,10038755,90001,1,AT90101,01065003,10011305,,01,8012,,,,25532849,d,definitiv,2008-12-10,0, ,351.83999634,2877.55,341624.74,H, ,Normal,Passauer Platz 8,, ,,8,8,Passauer Platz,415736426,10054186,10003504,,,,8,,8,1,1010,03583,03583,,POINT (16.37084461698052 48.21300958210984),03583003009,1,G  ,,,,,AT90101,0,1,01,25014256,2008-12-10,0, ,352.55,2881.41,341622.54,
ADRESSENOGD.415735031,001009,000025,2007-07-24,,,,,,,10038048,90001,1,AT90101,01017003,10011052,,01,8012,,,,25687525,d,definitiv,2008-12-10,0, ,319.70001221,3134.39,340969.11,I, ,Normal,Nikolaigasse 2,, ,,2,2,Nikolaigasse,415735031,10052065,10003339,,,,2,,2,2,1010,03414,03414,,POINT (16.374296169861363 48.20711229094361),03414001009,1,G  ,,,,,AT90101,0,1,01,25072885,2008-12-10,0, ,319.43,3152.37,340988.09,
ADRESSENOGD.415736743,001309,000083,2010-10-25,,,,,,,18793858,90001,1,AT90101,01076001,10011357,,01,8012,,,,25680173,d,definitiv,2008-12-10,0, ,66.44999695,2875.68,341011.29,I, ,Normal,Spiegelgasse 5,, ,,5,5,Spiegelgasse,415736743,10052167,10004512,,,,5,,5,2,1010,04611,04611,,POINT (16.3708157207228 48.20749272831799),04611001309,1,G  ,,,,,AT90101,0,1,01,25062498,2010-10-25,0, ,69.83,2845.68,341023.3,
ADRESSENOGD.415736744,001309,000087,2010-10-25,,,,,,,18793858,90001,1,AT90101,01076001,10011357,,01,8012,,,,25547851,d,definitiv,2008-12-10,0, ,72.19000244,2863.93,341065.3,H, ,Normal,Spiegelgasse 1,, ,,1,1,Spiegelgasse,415736744,10052173,10004512,,,,1,,1,2,1010,04611,04611,,POINT (16.37065796130538 48.20797849744918),04611001309,1,G  ,,,,,AT90101,0,1,01,25121153,2010-10-25,0, ,69.83,2857.32,341060.56,
ADRESSENOGD.415735611,003009,000373,2007-07-24,,,,,,,10023485,90001,1,AT90101,01030004,10011116,,01,8012,,,,25580310,d,definitiv,2008-12-10,0, ,342.04998779,2774.75,340618.6,I, ,Normal,Albertinaplatz 3,, ,,3,3,Albertinaplatz,415735611,10052663,10000054,,,,3,,3,1,1010,00056,00056,,POINT (16.3694554935675 48.20396159933),00056003009,2,G  ,,,,,AT90101,0,1,01,25026400,2008-12-10,0, ,72.29,2761.04,340631.34,
ADRESSENOGD.415735612,003009,000365,2007-07-24,,,,,,,10023485,90001,1,AT90101,01030004,10011116,,01,8012,,,,25553537,d,definitiv,2008-12-10,0, ,342.63000488,2782.58,340648.75,I, ,Normal,Albertinaplatz 2,, ,,2,2,Albertinaplatz,415735612,10052650,10000054,,,,2,,2,1,1010,00056,00056,,POINT (16.36956100943782 48.20423271310815),00056003009,2,G  ,,,,,AT90101,0,1,01,25061552,2008-12-10,0, ,72.29,2766.8,340649.47,
ADRESSENOGD.415735891,001509,000382,2022-09-21,,,,,,,20118799,90001,1,AT90101,01030003,10011115,,01,8012,,,,25551943,d,definitiv,2008-12-10,0, ,57.86000061,2775.53,340694.39,I, ,Normal,Maysedergasse 4,, ,,4,4,Maysedergasse,415735891,10052679,10003075,,,,4,,4,2,1010,03146,03146,,POINT (16.369466430433967 48.20464318950955),03146001509,2,G  ,,,,,AT90101,0,1,01,25049984,2022-09-21,0, ,342.49,2784.71,340670.27,
ADRESSENOGD.415735892,001509,099338,2022-09-21,,,,,,,20118799,90001,1,AT90101,01030004,10011116,,01,8012,,,,25627614,d,definitiv,2008-12-10,0, ,342.63000488,2808.97,340640.48,H, ,Normal,Maysedergasse 3,, ,,3,3,Maysedergasse,415735892,10198072,10003075,,,,3,,3,2,1010,03146,03146,,POINT (16.369915993772402 48.204158235466096),03146001509,1,G  ,,,,,AT90101,0,1,01,25027419,2022-09-21,0, ,342.49,2809.96,340643.89,
ADRESSENOGD.415735893,001509,000365,2022-09-21,,,,,,,20118799,90001,1,AT90101,01030004,10011116,,01,8012,,,,25553537,d,definitiv,2008-12-10,0, ,342.63000488,2782.58,340648.75,H, ,Normal,Maysedergasse 5,, ,,5,5,Maysedergasse,415735893,10052649,10003075,,,,5,,5,2,1010,03146,03146,,POINT (16.36956100943782 48.20423271310815),03146001509,1,G  ,,,,,AT90101,0,1,01,25101326,2022-09-21,0, ,342.49,2786.22,340651.53,
ADRESSENOGD.415736454,003009,182320,2007-07-24,,,,,,,10024855,90001,1,AT90101,01035004,10011144,BETRIEBE,01,8012,,,,25616006,d,definitiv,2008-12-10,0, ,40.93999863,2194.58,340473.59,H, ,Normal,Passage Mariahilfer Straße BETRIEBE,, BETRIEBE,BETRIEBE,,BETRIEBE,Passage Mariahilfer Straße,415736454,10303201,10007599,,,,,,,2,1010,10319,00320,,POINT (16.361649666431315 48.20265950061548),00320003009,1,BRU,,,,,AT90101,2,1,01,25121458,2008-12-10,0, ,40.94,2195.57,340472.64,
ADRESSENOGD.415734494,001009,000546,2007-07-24,,,,,,,10038753,90001,1,AT90101,01064003,10011300,,01,8012,,,,25558675,d,definitiv,2008-12-10,0, ,54.93999863,2869.73,341559.04,I, ,Normal,Passauer Platz 1,, ,,1,1,Passauer Platz,415734494,10052981,10003504,,,,1,,1,1,1010,03583,03583,,POINT (16.370738994901338 48.21241876275396),03583001009,1,G  ,,,,,AT90101,0,1,01,25129647,2008-12-10,0, ,327.67,2845.89,341597.99,
ADRESSENOGD.415735651,003009,000582,2007-07-24,,,,,,,10033901,90001,1,AT90101,01071005,10011332,,01,8012,,,,25523948,d,definitiv,2008-12-10,0, ,358.67001343,3173.15,341484.34,I, ,Normal,Katzensteig 2,, ,,2,2,Katzensteig,415735651,10053093,10002347,,,,2,,2,2,1010,02406,04094,,POINT (16.374821147356773 48.21174566878241),04094003009,,G  ,,,,,AT90101,0,1,01,25052329,2021-10-29,0, ,272.11,3143.16,341493.59,
ADRESSENOGD.415737868,003409,159359,2010-10-25,,,,,,,18793907,90001,1,AT90101,01034004,10011139,,01,8012,1,,1,25625907,d,definitiv,2008-12-10,2,/,342.1499939,2709.57,340420.51,I, ,Normal,Operngasse 3/1,,/1,/1,3,3/1,Operngasse,415737868,10399329,10003429,,,,3,,3,2,1010,03505,03505,,POINT (16.368577482326298 48.20218039103536),03505003409,1,G  ,219510,,,,AT90101,0,1,01,25074526,2010-10-25,0, ,71.57,2661.86,340425.83,
ADRESSENOGD.415734810,002009,000080,2009-03-12,,,,,,,10043098,90001,1,AT90101,01076003,10011359,,01,8012,,,,25538753,d,definitiv,2008-12-10,0, ,330.01000977,2813.73,340901.36,I, ,Normal,Spiegelgasse 17,, ,,17,17,Spiegelgasse,415734810,10052160,10004512,,,,17,,17,2,1010,04611,04611,,POINT (16.369981581073404 48.20650435735122),04611002009,1,G  ,,,,,AT90101,0,1,01,25082838,2009-03-12,0, ,62.69,2796.48,340909.79,
ADRESSENOGD.415734811,002009,130144,2007-07-24,,,,,,,10043098,90001,1,AT90101,01075004,10011355,ECKE GRABEN(STAND),01,8012,,,,25508281,d,definitiv,2008-12-10,0, ,66.30999756,2795,340992.39,H, ,Normal,Spiegelgasse ECKE GRABEN(STAND),, ECKE GRABEN(STAND),ECKE GRABEN(STAND),,ECKE GRABEN(STAND),Spiegelgasse,415734811,10236302,10004512,,,,,,,2,1010,04611,04611,,POINT (16.369730125794668 48.20732308038444),04611002009,2,G  ,,,,,AT90101,2,1,01,25064172,2008-12-10,0, ,66.31,2818.67,340982.05,
ADRESSENOGD.415738140,002009,124648,2007-07-24,,,,,,,10036526,90001,1,AT90101,01032006,10011127,,01,8012,7,,7,25681168,d,definitiv,2008-12-10,2,/,341.48001099,3031.35,340391.46,I, ,Normal,Mahlerstraße 12/7,,/7,/7,12,12/7,Mahlerstraße,415738140,10230071,10002954,,,,12,,12,2,1010,03023,03023,,POINT (16.37290613419555 48.201917832821465),03023002009,2,G  ,209542,,,,AT90101,0,1,01,25011113,2008-12-10,0, ,341.73,3043.67,340432.59,
ADRESSENOGD.415737096,001509,000503,2007-07-24,,,,,,,10034238,90001,1,AT90101,01068003,10011321,,01,8012,,,,25586240,d,definitiv,2008-12-10,0, ,61.88000107,2823.41,341373.64,H, ,Normal,Kleeblattgasse 7,, ,,7,7,Kleeblattgasse,415737096,10052900,10002428,,,,7,,7,2,1010,02490,02490,,POINT (16.37011463154173 48.21075161538188),02490001509,1,G  ,,,,,AT90101,0,1,01,25018165,2008-12-10,0, ,56.32,2829.4,341381.04,
ADRESSENOGD.415737097,001509,000505,2007-07-24,,,,,,,10034238,90001,1,AT90101,01068003,10011321,,01,8012,,,,25624091,d,definitiv,2008-12-10,0, ,319.70001221,2865.32,341360.97,H, ,Normal,Kleeblattgasse 13,, ,,13,13,Kleeblattgasse,415737097,10052902,10002428,,,,13,,13,2,1010,02490,02490,,POINT (16.370678455307818 48.210637503445156),02490001509,1,G  ,,,,,AT90101,0,1,01,25047553,2008-12-10,0, ,321.21,2865.19,341358.94,
